team,fifa_rank,total_fifa_points,home_team_score,team_result,goalkeeper_score,mean_defense_score,mean_offense_score,mean_midfield_score
Japan,56,575,5,1,70.38150289017341,72.69239130434782,72.84112903225807,76.91156716417912
Jordan,82,413,8,1,68.0,59.0,,63.5
Korea Republic,57,565,1,1,73.84824902723736,72.6466926070039,75.08949416342413,75.06031128404669
Madagascar,130,271,1,0,,70.77333333333333,,66.44761904761906
Malta,161,139,0,0,64.0,,60.3,
Oman,97,341,1,1,72.96347031963471,,62.70000000000001,
Peru,42,646,2,0,68.58895705521472,71.58545454545455,76.39347826086956,73.66835443037974
Qatar,80,440,2,1,,,,
Saudi Arabia,60,562,2,1,70.91803278688525,71.3360655737705,70.51967213114754,73.08524590163934
Singapore,148,198,2,1,,,,
Solomon Islands,200,25,2,1,,,,
Syria,123,279,6,1,,,,69.2
Turkey,20,942,2,1,79.36893203883496,76.83592233009709,77.7864077669903,79.56747572815534
Ukraine,27,844,1,1,77.66863905325444,74.04344827586208,75.55271739130433,74.66141304347826
United Arab Emirates,64,517,2,1,70.53125,64.51875,64.3,67.26875000000001
Uzbekistan,74,484,1,1,,,,66.512
Vietnam,146,209,4,1,64.0,,,
Wales,17,983,1,0,73.81656804733728,74.66568047337279,74.3414201183432,78.3526627218935
Algeria,37,742,7,1,70.28676470588235,74.36149425287357,75.62637362637362,75.28296703296704
Armenia,116,296,0,0,63.7037037037037,,70.24459459459457,72.8742857142857
Brazil,6,1254,2,0,86.26122448979592,85.92040816326531,86.53102040816326,85.34367346938775
Canada,87,384,0,-1,71.99319727891157,68.62585034013605,71.236690647482,72.93401360544217
El Salvador,99,340,2,0,61.0,,,64.5
Gabon,83,412,2,1,67.17,67.74750000000002,71.58157894736841,73.10985915492958
Guatemala,95,353,2,1,67.1,,67.0,
Guinea,63,540,0,0,60.42528735632184,68.6461038961039,72.13192771084339,71.85597484276728
Haiti,64,516,0,0,70.14583333333333,65.5047619047619,63.182857142857145,64.0566037735849
Republic of Ireland,29,809,1,1,79.02127659574468,76.68351063829788,75.6590425531915,77.32606382978723
C̫te d'Ivoire,36,743,1,1,69.61333333333333,77.45244444444445,81.54177777777778,78.60933333333332
Jamaica,52,593,1,0,67.77272727272727,69.72171717171717,72.04747474747474,69.78838383838384
Luxembourg,142,233,0,-1,66.95,67.61147540983606,,67.35625
Mali,73,490,1,1,65.48226950354609,72.70760233918129,74.66374269005848,75.94619883040936
Mauritania,106,319,2,1,,63.68260869565216,,
Netherlands,15,997,2,-1,83.23287671232876,80.73470319634704,85.47853881278539,83.70913242009134
Nigeria,62,546,1,0,76.21761658031087,74.15806451612903,77.92442396313363,76.8152073732719
Portugal,7,1233,0,-1,81.80973451327434,82.89159292035399,84.93362831858407,83.59026548672567
Slovakia,26,857,0,0,73.24736842105263,74.98526315789474,72.04052631578948,75.65421052631578
Eswatini,124,277,1,0,,,,
Tunisia,47,609,1,1,64.3781512605042,72.22488479262672,71.39493087557602,72.77281105990784
Anguilla,204,0,0,-1,,,,
Aruba,113,298,0,-1,,,,
Austria,10,1095,2,1,75.57303370786516,76.67640449438203,75.07078651685393,76.9258426966292
Azerbaijan,112,299,0,-1,60.6875,,63.125,62.46
British Virgin Islands,199,26,0,-1,,,,
Burkina Faso,86,392,1,1,70.62222222222222,66.56608695652174,69.45705521472392,70.65597014925375
Burundi,129,273,1,-1,,,,63.839999999999996
Cameroon,61,550,2,0,77.68780487804878,77.87170731707317,78.71317073170732,76.86439024390242
Cabo Verde,31,789,0,-1,59.131147540983605,68.24565217391304,72.75841584158417,68.77972972972974
Congo DR,58,565,2,1,65.34146341463415,70.9483870967742,74.05722222222222,71.9
Cura̤ao,151,192,2,1,74.225,66.04,67.05999999999999,69.5578947368421
Germany,4,1355,2,-1,89.05371900826447,84.6888429752066,83.60206611570247,85.79669421487601
Hungary,19,950,1,0,76.21311475409836,70.81420765027322,72.82568306010928,73.43551912568306
Mauritius,172,120,1,1,,,,
Poland,31,789,5,1,82.10502283105023,75.83470319634704,79.27488584474885,76.73013698630137
Russia,23,891,3,1,82.52659574468085,77.77872340425532,78.69361702127661,79.10797872340426
Senegal,48,603,2,1,72.35828877005348,77.5144385026738,79.81818181818181,76.35026737967914
Seychelles,191,56,2,1,,,,
Benin,77,463,4,1,65.12328767123287,67.98611111111111,68.68548387096774,67.98163265306123
Botswana,92,370,2,1,,,,
Congo,59,563,1,0,67.33684210526316,67.28571428571429,69.00650406504064,68.25315315315315
Kenya,103,330,0,-1,63.4264705882353,,61.7,68.86875
Mozambique,100,336,0,0,63.0,73.2,,
Romania,16,990,0,0,75.96756756756757,75.95729729729729,75.50162162162162,74.86054054054054
Thailand,118,288,0,-1,66.38461538461539,,,
Andorra,201,5,0,-1,,,,
Central African Republic,110,302,2,1,57.483870967741936,,61.0,
Equatorial Guinea,76,478,0,-1,63.48888888888889,,61.578947368421055,
Libya,107,318,4,1,,,66.0,
Liechtenstein,163,136,2,-1,65.43023255813954,,,
Northern Ireland,28,833,1,1,72.47239263803681,73.23006134969326,68.95828220858895,72.8355828220859
Sierra Leone,115,296,1,1,,63.2,67.70882352941176,62.71515151515151
Ukraine,27,844,1,1,77.66863905325444,74.04344827586208,75.55271739130433,74.66141304347826
Afghanistan,151,191,2,1,,,,
Angola,109,305,0,-1,63.74038461538461,64.78521739130436,71.87393617021276,66.81475409836065
Argentina,2,1456,2,1,80.69396551724138,82.98189655172415,88.26034482758621,84.42801724137932
Australia,67,505,5,1,78.35960591133005,72.60344827586206,74.43054187192119,74.16798029556651
Austria,10,1095,1,-1,75.57303370786516,76.67640449438203,75.07078651685393,76.9258426966292
China PR,96,350,2,1,69.84810126582279,68.40316455696203,70.30379746835443,69.40253164556962
Colombia,8,1215,3,1,78.23671497584542,78.81932367149757,80.5304347826087,77.88164251207729
Costa Rica,33,784,3,1,78.62439024390244,69.99879032258065,71.24524714828897,70.52016129032258
Dominican Republic,159,149,2,1,,,,
Egypt,53,589,1,1,70.4225352112676,70.40754716981132,73.82373737373737,72.78489208633096
England,9,1111,1,-1,83.24074074074075,84.69305555555556,85.11898148148147,84.51111111111112
Estonia,88,376,0,-1,67.92682926829268,66.13894736842106,61.963793103448275,63.55384615384614
Ethiopia,120,285,3,0,,,,
France,24,871,4,1,86.86808510638298,84.08127659574467,85.7,86.15872340425533
Gambia,164,135,0,0,66.25806451612904,66.29833333333333,66.07848101265823,65.60645161290323
Georgia,122,282,1,0,69.71551724137932,70.67880794701986,67.68791946308725,69.96690647482015
Germany,4,1355,4,1,89.05371900826447,84.6888429752066,83.60206611570247,85.79669421487601
Greece,39,718,2,-1,79.5979381443299,78.5922680412371,76.6721649484536,77.3283505154639
Honduras,89,375,2,1,61.0,70.97786259541985,70.20113636363637,70.27410714285715
India,160,142,1,-1,64.25,59.52738095238095,61.16309523809524,59.50119047619047
IR Iran,44,626,2,1,68.36065573770492,68.97241379310346,70.98275862068965,69.9951219512195
Iraq,91,370,1,1,52.407407407407405,66.5,64.0,66.30149253731344
Republic of Ireland,29,809,2,0,79.02127659574468,76.68351063829788,75.6590425531915,77.32606382978723
Japan,56,575,5,1,70.38150289017341,72.69239130434782,72.84112903225807,76.91156716417912
Lebanon,145,214,1,0,59.627450980392155,,,
Lesotho,153,185,2,1,,,,
Liberia,101,332,5,1,67.88888888888889,,63.70526315789474,65.51764705882353
Luxembourg,142,233,0,-1,66.95,67.61147540983606,,67.35625
North Macedonia,138,256,0,-1,70.95238095238095,68.31843971631207,71.62012578616351,69.16833333333334
Malawi,104,329,1,-1,,,,
Malaysia,166,128,0,0,,,,
Maldives,158,161,4,1,,,,
Mexico,22,902,2,1,79.18849840255591,76.98466453674123,79.17284345047923,77.7884984025559
Montenegro,84,408,0,0,62.34615384615385,72.31600000000003,75.26880000000004,69.43025210084035
Morocco,81,423,2,1,72.08673469387755,75.72857142857143,77.05612244897958,76.47193877551021
Namibia,133,265,1,-1,65.0,,,
Niger,108,312,1,-1,,,,
Norway,51,593,2,1,75.29032258064517,76.02956989247312,76.98387096774194,76.43602150537633
Palestine,117,290,7,1,,,,
Panama,55,576,1,1,70.6842105263158,68.54329896907217,67.89655172413792,67.85064935064935
Paraguay,43,641,2,0,74.10731707317073,74.98439024390244,78.3609756097561,74.34341463414634
Philippines,135,263,3,1,66.08771929824562,,,
Portugal,7,1233,2,1,81.80973451327434,82.89159292035399,84.93362831858407,83.59026548672567
Rwanda,85,396,5,1,,,,
Scotland,45,617,1,1,76.67088607594937,75.62974683544304,75.77215189873418,77.34240506329114
South Africa,70,499,0,0,74.22540983606558,71.56557377049181,73.5061475409836,73.47418032786884
St. Kitts and Nevis,121,283,1,1,,,,
Sudan,135,263,1,0,,,62.29999999999999,
Sweden,34,769,1,0,76.50431034482759,77.11206896551724,81.57327586206897,77.84181034482756
Switzerland,12,1070,0,-1,80.17948717948718,78.14717948717949,76.52717948717948,78.71846153846155
Tajikistan,150,192,0,-1,,,,
Togo,101,332,0,0,68.76991150442478,62.15,72.3161971830986,68.10412371134021
Uganda,67,506,0,0,,62.5,62.078125,61.55555555555556
United Arab Emirates,64,517,1,0,70.53125,64.51875,64.3,67.26875000000001
Uruguay,11,1082,1,1,79.36018957345972,79.64644549763034,83.57725118483413,78.51469194312797
USA,30,791,4,1,81.07829181494662,75.00427046263346,76.0338078291815,77.09928825622777
Uzbekistan,74,484,1,1,,,,66.512
Venezuela,75,479,1,-1,67.53333333333333,71.41796875,74.44065934065935,73.21342281879194
US Virgin Islands,178,87,1,-1,,,,
Hungary,18,925,0,0,76.21311475409836,70.81420765027322,72.82568306010928,73.43551912568306
Botswana,91,379,2,1,,,,
England,10,1069,2,1,83.24074074074075,84.69305555555556,85.11898148148147,84.51111111111112
Puerto Rico,152,190,1,-1,65.35714285714286,,,
Romania,19,920,1,0,75.96756756756757,75.95729729729729,75.50162162162162,74.86054054054054
Serbia,56,580,2,1,76.43820224719101,80.24662921348315,78.25786516853931,80.30449438202248
Azerbaijan,133,268,0,0,60.6875,,63.125,62.46
Croatia,23,855,1,1,78.67632850241546,78.8096618357488,80.08550724637682,81.20241545893721
Czech Republic,29,809,6,1,85.58883248730965,77.84467005076142,76.65431472081217,78.90710659898477
England,10,1069,2,1,83.24074074074075,84.69305555555556,85.11898148148147,84.51111111111112
Republic of Ireland,31,792,1,0,79.02127659574468,76.68351063829788,75.6590425531915,77.32606382978723
Morocco,64,554,2,1,72.08673469387755,75.72857142857143,77.05612244897958,76.47193877551021
Nigeria,67,540,1,1,76.21761658031087,74.15806451612903,77.92442396313363,76.8152073732719
Northern Ireland,26,824,3,1,72.47239263803681,73.23006134969326,68.95828220858895,72.8355828220859
Slovakia,32,784,3,1,73.24736842105263,74.98526315789474,72.04052631578948,75.65421052631578
Togo,103,334,1,1,68.76991150442478,62.15,72.3161971830986,68.10412371134021
Myanmar,167,147,0,0,,,,
Costa Rica,25,828,2,1,78.62439024390244,69.99879032258065,71.24524714828897,70.52016129032258
El Salvador,97,347,1,-1,61.0,,,64.5
Gabon,88,394,0,-1,67.17,67.74750000000002,71.58157894736841,73.10985915492958
Guatemala,89,389,1,-1,67.1,,67.0,
Mexico,16,938,1,1,79.18849840255591,76.98466453674123,79.17284345047923,77.7884984025559
New Zealand,161,163,3,1,64.22340425531915,68.08924731182793,68.88709677419352,64.35851063829786
Rwanda,87,400,0,-1,,,,
Switzerland,14,974,1,-1,80.17948717948718,78.14717948717949,76.52717948717948,78.71846153846155
Vanuatu,181,72,0,-1,,,,
Albania,45,631,3,1,72.08571428571429,72.73764705882351,68.18855421686746,71.75060240963856
Azerbaijan,133,268,1,-1,60.6875,,63.125,62.46
Bosnia and Herzegovina,20,913,1,-1,76.24705882352941,72.82823529411765,76.86117647058825,77.59764705882353
Cambodia,183,68,2,1,,,,
Germany,5,1309,1,-1,89.05371900826447,84.6888429752066,83.60206611570247,85.79669421487601
Italy,15,958,1,1,88.22608695652174,85.02999999999999,85.26304347826088,84.19304347826088
Kenya,116,302,1,0,63.4264705882353,,61.7,68.86875
Laos,176,105,1,0,,,,
Lithuania,138,253,2,1,71.92561983471074,64.60851063829789,65.84603174603174,62.96170212765957
Papua New Guinea,198,29,1,0,,,,
Portugal,8,1184,3,1,81.80973451327434,82.89159292035399,84.93362831858407,83.59026548672567
Romania,19,920,3,-1,75.96756756756757,75.95729729729729,75.50162162162162,74.86054054054054
Tahiti,196,35,4,1,,,,
Turkey,13,983,1,1,79.36893203883496,76.83592233009709,77.7864077669903,79.56747572815534
France,21,906,3,1,86.86808510638298,84.08127659574467,85.7,86.15872340425533
Gambia,168,144,0,0,66.25806451612904,66.29833333333333,66.07848101265823,65.60645161290323
Sweden,36,713,0,0,76.50431034482759,77.11206896551724,81.57327586206897,77.84181034482756
Austria,11,1066,2,1,75.57303370786516,76.67640449438203,75.07078651685393,76.9258426966292
Republic of Ireland,31,792,1,-1,79.02127659574468,76.68351063829788,75.6590425531915,77.32606382978723
Kenya,116,302,1,0,63.4264705882353,,61.7,68.86875
Luxembourg,146,220,1,-1,66.95,67.61147540983606,,67.35625
Serbia,56,580,3,1,76.43820224719101,80.24662921348315,78.25786516853931,80.30449438202248
Solomon Islands,192,46,0,-1,,,,
Vanuatu,181,72,0,-1,,,,
Vietnam,145,228,2,1,64.0,,,
Zimbabwe,126,279,2,1,,62.55555555555556,69.16732026143791,63.99236111111111
Belgium,2,1364,1,0,82.44329896907216,81.2360824742268,81.72319587628864,81.53298969072165
Cura̤ao,152,191,5,1,74.225,66.04,67.05999999999999,69.5578947368421
Czech Republic,29,809,2,1,85.58883248730965,77.84467005076142,76.65431472081217,78.90710659898477
El Salvador,97,347,0,-1,61.0,,,64.5
Estonia,93,366,2,1,67.92682926829268,66.13894736842106,61.963793103448275,63.55384615384614
Grenada,157,179,3,0,,,,
Latvia,107,322,2,1,67.375,63.62857142857144,67.39565217391304,64.5
New Caledonia,191,53,7,1,,,,
Norway,49,605,3,1,75.29032258064517,76.02956989247312,76.98387096774194,76.43602150537633
Papua New Guinea,198,29,2,0,,,,
Poland,27,821,1,-1,82.10502283105023,75.83470319634704,79.27488584474885,76.73013698630137
Spain,6,1276,6,1,88.78481012658227,85.50928270042195,85.8746835443038,87.1278481012658
St. Kitts and Nevis,92,367,1,1,,,,
England,11,1069,1,1,83.24074074074075,84.69305555555556,85.11898148148147,84.51111111111112
Laos,174,115,0,-1,,,,
North Macedonia,139,250,1,-1,70.95238095238095,68.31843971631207,71.62012578616351,69.16833333333334
Malaysia,173,116,3,1,,,,
Maldives,174,114,0,-1,,,,
Seychelles,180,93,0,-1,,,,
Tajikistan,164,149,5,1,,,,
Albania,42,666,1,-1,72.08571428571429,72.73764705882351,68.18855421686746,71.75060240963856
Azerbaijan,138,252,1,0,60.6875,,63.125,62.46
Bosnia and Herzegovina,20,885,2,1,76.24705882352941,72.82823529411765,76.86117647058825,77.59764705882353
Myanmar,161,161,0,-1,,,,
China PR,81,423,4,1,69.84810126582279,68.40316455696203,70.30379746835443,69.40253164556962
Djibouti,204,0,0,-1,,,,
Japan,53,581,7,1,70.38150289017341,72.69239130434782,72.84112903225807,76.91156716417912
Libya,122,292,1,0,,,66.0,
Mauritania,121,293,0,-1,,63.68260869565216,,
Romania,22,878,5,1,75.96756756756757,75.95729729729729,75.50162162162162,74.86054054054054
Sierra Leone,108,317,1,1,,63.2,67.70882352941176,62.71515151515151
Switzerland,15,947,2,1,80.17948717948718,78.14717948717949,76.52717948717948,78.71846153846155
Thailand,117,302,2,1,66.38461538461539,,,
United Arab Emirates,70,516,1,-1,70.53125,64.51875,64.3,67.26875000000001
USA,31,802,0,-1,81.07829181494662,75.00427046263346,76.0338078291815,77.09928825622777
Vietnam,133,265,2,1,64.0,,,
Australia,59,562,1,1,78.35960591133005,72.60344827586206,74.43054187192119,74.16798029556651
Austria,10,1077,0,-1,75.57303370786516,76.67640449438203,75.07078651685393,76.9258426966292
Botswana,87,390,1,-1,,,,
Brazil,7,1256,0,0,86.26122448979592,85.92040816326531,86.53102040816326,85.34367346938775
Costa Rica,23,852,0,0,78.62439024390244,69.99879032258065,71.24524714828897,70.52016129032258
Croatia,27,842,10,1,78.67632850241546,78.8096618357488,80.08550724637682,81.20241545893721
Estonia,94,359,0,0,67.92682926829268,66.13894736842106,61.963793103448275,63.55384615384614
Fiji,186,68,2,-1,,,,
France,17,924,3,1,86.86808510638298,84.08127659574467,85.7,86.15872340425533
Gambia,165,144,0,-1,66.25806451612904,66.29833333333333,66.07848101265823,65.60645161290323
Germany,4,1310,2,1,89.05371900826447,84.6888429752066,83.60206611570247,85.79669421487601
Haiti,74,477,0,-1,70.14583333333333,65.5047619047619,63.182857142857145,64.0566037735849
C̫te d'Ivoire,36,731,2,1,69.61333333333333,77.45244444444445,81.54177777777778,78.60933333333332
New Zealand,147,220,1,1,64.22340425531915,68.08924731182793,68.88709677419352,64.35851063829786
Rwanda,103,331,2,-1,,,,
Slovakia,24,851,0,0,73.24736842105263,74.98526315789474,72.04052631578948,75.65421052631578
South Sudan,157,174,0,-1,,,55.0,
Tanzania,136,260,0,-1,,,,
US Virgin Islands,194,43,0,-1,,,,
Belgium,2,1383,3,1,82.44329896907216,81.2360824742268,81.72319587628864,81.53298969072165
Central African Republic,96,350,3,1,57.483870967741936,,61.0,
Comoros,162,158,0,-1,71.0,64.32499999999999,,67.64883720930231
Czech Republic,30,815,1,-1,85.58883248730965,77.84467005076142,76.65431472081217,78.90710659898477
Jamaica,46,630,0,-1,67.77272727272727,69.72171717171717,72.04747474747474,69.78838383838384
Kenya,129,275,2,1,63.4264705882353,,61.7,68.86875
Lesotho,155,184,1,-1,,,,
Liberia,123,291,2,0,67.88888888888889,,63.70526315789474,65.51764705882353
Madagascar,108,316,1,-1,,70.77333333333333,,66.44761904761906
Mauritius,142,238,0,-1,,,,
Mexico,16,941,3,1,79.18849840255591,76.98466453674123,79.17284345047923,77.7884984025559
Papua New Guinea,193,51,8,1,,,,
Russia,29,828,1,0,82.52659574468085,77.77872340425532,78.69361702127661,79.10797872340426
Slovenia,57,566,0,-1,81.31927710843374,72.36746987951807,74.62469879518072,74.54698795180722
Eswatini,117,301,1,1,,,,
Sweden,35,735,3,1,76.50431034482759,77.11206896551724,81.57327586206897,77.84181034482756
Tahiti,179,96,1,0,,,,
Thailand,117,302,2,1,66.38461538461539,,,
United Arab Emirates,70,516,0,-1,70.53125,64.51875,64.3,67.26875000000001
Zimbabwe,115,302,3,1,,62.55555555555556,69.16732026143791,63.99236111111111
Argentina,1,1503,2,1,80.69396551724138,82.98189655172415,88.26034482758621,84.42801724137932
Myanmar,161,161,3,1,,,,
Iceland,34,751,4,1,67.19565217391305,70.6538860103627,73.79740932642488,72.53367875647669
Italy,12,982,2,1,88.22608695652174,85.02999999999999,85.26304347826088,84.19304347826088
Malaysia,173,116,3,1,,,,
Panama,56,571,2,1,70.6842105263158,68.54329896907217,67.89655172413792,67.85064935064935
Poland,27,842,0,0,82.10502283105023,75.83470319634704,79.27488584474885,76.73013698630137
Singapore,149,206,0,-1,,,,
Australia,59,562,1,-1,78.35960591133005,72.60344827586206,74.43054187192119,74.16798029556651
Bangladesh,181,93,0,-1,,,,
Bulgaria,69,518,0,-1,73.55625,69.34937500000001,73.28687500000001,73.18375
Cambodia,184,73,2,1,,,,
Canada,93,363,2,1,71.99319727891157,68.62585034013605,71.236690647482,72.93401360544217
China PR,81,423,0,-1,69.84810126582279,68.40316455696203,70.30379746835443,69.40253164556962
Colombia,3,1328,2,1,78.23671497584542,78.81932367149757,80.5304347826087,77.88164251207729
Cura̤ao,154,191,7,1,74.225,66.04,67.05999999999999,69.5578947368421
India,163,150,6,1,64.25,59.52738095238095,61.16309523809524,59.50119047619047
IR Iran,39,688,6,1,68.36065573770492,68.97241379310346,70.98275862068965,69.9951219512195
Japan,53,581,1,-1,70.38150289017341,72.69239130434782,72.84112903225807,76.91156716417912
Spain,6,1266,0,-1,88.78481012658227,85.50928270042195,85.8746835443038,87.1278481012658
St. Vincent and the Grenadines,148,210,0,-1,,,,
USA,31,802,4,1,81.07829181494662,75.00427046263346,76.0338078291815,77.09928825622777
Yemen,178,101,2,1,,,,
Brazil,7,1256,7,1,86.26122448979592,85.92040816326531,86.53102040816326,85.34367346938775
Ecuador,13,978,2,0,71.45086705202313,70.73036649214659,75.36473988439306,74.93815028901734
New Zealand,147,220,1,1,64.22340425531915,68.08924731182793,68.88709677419352,64.35851063829786
Papua New Guinea,193,51,2,1,,,,
Portugal,8,1181,7,1,81.80973451327434,82.89159292035399,84.93362831858407,83.59026548672567
Mexico,16,941,2,1,79.18849840255591,76.98466453674123,79.17284345047923,77.7884984025559
Uruguay,9,1149,0,-1,79.36018957345972,79.64644549763034,83.57725118483413,78.51469194312797
